Cidade,Estado,Longitude,Latitude 
São João,PE,0.0,0.0
São João Batista,MA,0.0,0.0
São João Batista,SC,-27.277547,-48.8496101
São João Batista do Glória,MG,-20.641391199999997,-46.50528660000001
São João Evangelista,MG,-18.547777,-42.763611
São João Nepomuceno,MG,-21.540277,-43.010278
São João d'Aliança,GO,0.0,0.0
São João da Baliza,RO,0.951659,-59.913293
São João da Barra,RJ,-21.640230300000002,-41.0509464
São João da Boa Vista,SP,-23.480774,-53.350981000000004
São João da Canabrava,PI,-6.812028999999999,-41.341483000000004
São João da Fronteira,PI,-3.954975,-41.25692100000001
São João da Lagoa,MG,-16.8528,-44.3458
São João da Mata,MG,-21.930278,-45.928889
São João da Paraúna,GO,-16.812622,-50.40924310000001
São João da Ponta,PA,-0.8504765999999999,-47.9211891
São João da Ponte,MG,-15.928610999999998,-44.008333
São João da Serra,PI,0.0,0.0
São João da Urtiga,RS,-27.819507,-51.825664
São João da Varjota,PI,-6.940817,-41.888912
São João das Duas Pontes,SP,-20.387857,-50.379149
São João das Missões,MG,-14.8817,-44.0825
São João de Iracema,SP,-20.511059,-50.356069
São João de Meriti,RJ,-22.804374399999997,-43.3724125
São João de Pirabas,PA,-0.7733201,-47.1770631
São João del Rei,MG,0.0,0.0
São João do Araguaia,PA,-5.363336,-48.792637
São João do Arraial,PI,-3.818597,-42.445859999999996
São João do Caiuá,PR,-22.853502,-52.341065
São João do Cariri,PB,-7.381683,-36.534457
São João do Carú,MA,-3.5503050000000003,-46.250694
São João do Itaperiú,SC,-26.618114000000002,-48.7641895
São João do Ivaí,PR,-23.983280999999998,-51.821544
São João do Jaguaribe,CE,-5.275164,-38.269366
São João do Manhuaçu,MG,-20.394166000000002,-42.151111
São João do Manteninha,MG,-18.721945,-41.16
São João do Oeste,SC,-27.098353000000003,-53.597657
São João do Oriente,MG,-19.338611,-42.157778
São João do Pacuí,MG,-16.5314,-44.5128
São João do Paraíso,MG,0.0,0.0
São João do Paraíso,MA,0.0,0.0
São João do Pau d'Alho,SP,0.0,0.0
São João do Piauí,PI,-8.354661,-42.255897999999995
São João do Polêsine,RS,-29.619435,-53.44392
São João do Rio do Peixe,PB,-6.721951,-38.446829
São João do Sabugi,RN,-6.718821000000001,-37.19979470000001
São João do Soter,MA,-5.10821,-43.816257
São João do Sul,SC,-29.215415000000004,-49.809357
São João do Tigre,PB,-8.077026,-36.85472
São João do Triunfo,PR,-25.682971,-50.29492
São João dos Patos,MA,-6.4934,-43.703623
São Julião,PI,-7.083906,-40.824638
São Leopoldo,RS,-29.7544405,-51.151680299999995
São Lourenço,MG,0.0,0.0
São Lourenço da Mata,PE,0.0,0.0
São Lourenço da Serra,SP,-23.849134,-46.94316
São Lourenço do Oeste,SC,-26.355659999999997,-52.849837
São Lourenço do Piauí,PI,-9.164633,-42.549552
São Lourenço do Sul,RS,-31.366712800000002,-51.9719775
São Ludgero,SC,-28.3234445,-49.1782867
São Luis do Piauí,PI,-6.819363,-41.317454
São Luiz,RO,0.0,0.0
São Luiz Gonzaga,RS,-28.418461100000002,-54.9640873
São Luís,MA,-2.5319224,-44.2933276
São Luís Gonzaga do Maranhão,MA,-4.385408999999999,-44.665403999999995
São Luís de Montes Belos,GO,-16.521063899999998,-50.3726281
São Luís do Curu,CE,0.0,0.0
São Luís do Paraitinga,SP,-23.222268,-45.3109192
São Luís do Quitunde,AL,-9.31816,-35.56055300000001
São Luíz do Norte,GO,-14.860803899999999,-49.328495000000004
São Mamede,PB,-6.923862,-37.095436
São Manoel do Paraná,PR,-23.394137,-52.645376
São Manuel,SP,-22.732081,-48.572316
São Marcos,RS,-28.970295399999998,-51.0693002
São Martinho,SC,-28.160883000000002,-48.986724
São Mateus,ES,-18.7153,-39.8487
São Mateus do Maranhão,MA,-4.037361,-44.470690999999995
São Mateus do Sul,PR,-25.866823,-50.382796
São Miguel,RN,0.0,0.0
São Miguel Arcanjo,SP,-23.878197,-47.993549
São Miguel da Baixa Grande,PI,-5.856457,-42.193422999999996
São Miguel da Boa Vista,SC,-26.686961,-53.251107
São Miguel das Matas,BA,-13.043387,-39.457844
São Miguel das Missões,RS,-28.556044,-54.555879000000004
São Miguel de Taipu,PB,-7.247642999999999,-35.20163
São Miguel do Aleixo,SE,-10.3864914,-37.3855486
São Miguel do Anta,MG,-20.707222,-42.718889000000004
São Miguel do Araguaia,GO,-13.273049900000002,-50.16340200000001
São Miguel do Fidalgo,PI,-7.597133,-42.367591
São Miguel do Gostoso,RN,-5.1230207000000005,-35.6353882
São Miguel do Guamá,PA,-1.6116803999999998,-47.4757551
São Miguel do Guaporé,RO,-11.695269999999999,-62.719221999999995
São Miguel do Iguaçu,PR,-25.349171,-54.240497999999995
São Miguel do Oeste,SC,-26.724213199999998,-53.5163385
São Miguel do Passa Quatro,GO,-17.0582009,-48.6619811
São Miguel do Tapuio,PI,-5.4972910000000015,-41.316451
São Miguel do Tocantins,TO,-5.5630510000000015,-47.574288
São Miguel dos Campos,AL,-9.78301,-36.097142
São Miguel dos Milagres,AL,-9.264925,-35.37625300000001
São Nicolau,RS,-28.183365000000002,-55.265441
São Patrício,GO,-15.3430359,-49.832739000000004
São Paulo,SP,-23.5561782,-46.6375468
São Paulo das Missões,RS,-28.019546000000002,-54.940352000000004
São Paulo de Olivença,AM,-3.472919,-68.96458100000001
São Paulo do Potengi,RN,-5.893918599999999,-35.7644191
São Pedro,SP,0.0,0.0
São Pedro,RN,0.0,0.0
São Pedro da Aldeia,RJ,-22.838556699999998,-42.1028042
São Pedro da Cipa,MT,-16.010904999999998,-54.91758000000001
São Pedro da Serra,RS,-29.41932000000001,-51.513381
São Pedro da União,MG,-21.126667,-46.615278
São Pedro da Água Branca,MA,-5.084718,-48.429117
São Pedro das Missões,RS,-27.766687,-53.257459
São Pedro de Alcântara,SC,-27.56651500000001,-48.804768
São Pedro do Butiá,RS,-28.12425,-54.892603
São Pedro do Iguaçu,PR,-24.937310999999998,-53.852141
São Pedro do Ivaí,PR,-23.863394,-51.856775
São Pedro do Paraná,PR,-22.823882,-53.224141
São Pedro do Piauí,PI,-5.9207800000000015,-42.719211
São Pedro do Suaçuí,MG,-18.365555999999998,-42.602778
São Pedro do Sul,RS,-29.620163,-54.185516
São Pedro do Turvo,SP,-22.745286,-49.742829
São Pedro dos Crentes,MA,-6.823889,-46.531864
São Pedro dos Ferros,MG,-20.170278,-42.524167
São Rafael,RN,0.0,0.0
São Raimundo Nonato,PI,-9.0119939,-42.696138399999995
São Raimundo das Mangabeiras,MA,-7.021833999999999,-45.48088
São Raimundo do Doca Bezerra,MA,-5.110532,-45.069554
São Roberto,MA,0.0,0.0
São Romão,MG,0.0,0.0
São Roque,SP,0.0,0.0
São Roque de Minas,MG,-20.245276999999998,-46.365833
São Roque do Canaã,ES,-19.7381,-40.6559
São Salvador do Tocantins,TO,-12.745754,-48.235157
São Sebastião,SP,0.0,0.0
São Sebastião,AL,0.0,0.0
São Sebastião da Amoreira,PR,-23.46564,-50.762536
São Sebastião da Bela Vista,MG,-22.159167,-45.754166999999995
São Sebastião da Boa Vista,PA,-1.715972,-49.524893
São Sebastião da Grama,SP,-21.704109,-46.820753
São Sebastião da Vargem Alegre,MG,0.0,0.0
São Sebastião de Lagoa de Roça,PB,-7.075406,-35.856445
São Sebastião do Alto,RJ,-21.9568272,-42.134815
São Sebastião do Anta,MG,-19.4975,-41.9836
São Sebastião do Caí,RS,-29.5910798,-51.37145200000001
São Sebastião do Maranhão,MG,-18.083610999999998,-42.571389
São Sebastião do Oeste,MG,-20.274723,-45.003611
São Sebastião do Paraíso,MG,-20.916945000000002,-46.991389
São Sebastião do Passé,BA,-12.512264,-38.490513
São Sebastião do Rio Preto,MG,-19.292222,-43.174445
São Sebastião do Rio Verde,MG,-22.220323999999998,-44.981961
São Sebastião do Tocantins,TO,-5.261311,-48.202104999999996
São Sebastião do Uatumã,AM,-2.5591470000000003,-57.873049
São Sebastião do Umbuzeiro,PB,-8.152887,-37.013841
São Sepé,RS,-30.164289,-53.560295999999994
São Simão,GO,-19.0029482,-50.55023
São Simão,SP,-19.0029482,-50.55023
São Thomé das Letras,MG,0.0,0.0
São Tiago,MG,0.0,0.0
São Tomás de Aquino,MG,-20.784444,-47.098055
São Tomé,PR,0.0,0.0
São Tomé,RN,0.0,0.0
São Valentim,RS,-27.558779600000005,-52.5246691
São Valentim do Sul,RS,-29.045056,-51.768356
São Valério,TO,0.0,0.0
São Valério do Sul,RS,-27.790639000000002,-53.93677099999999
São Vendelino,RS,-29.373390999999998,-51.3711027
São Vicente,SP,0.0,0.0
São Vicente,RN,0.0,0.0
São Vicente Ferrer,PE,0.0,0.0
São Vicente Ferrer,MA,0.0,0.0
São Vicente de Minas,MG,-21.703332999999997,-44.443889
São Vicente do Sul,RS,-29.688160999999997,-54.68264300000001
Sério,RS,-29.390428000000004,-52.2685
Sítio Novo,MA,0.0,0.0
Sítio Novo,RN,0.0,0.0
Sítio Novo do Tocantins,TO,-5.601205,-47.63809000000001
Sítio d'Abadia,GO,0.0,0.0
Sítio do Mato,BA,-13.080149,-43.468921
Sítio do Quinto,BA,-10.354453,-38.221325
Tabaporã,MT,-11.227867999999999,-56.81734300000001
Tabapuã,SP,-20.960171,-49.03074
Tabatinga,SP,0.0,0.0
Tabatinga,AM,0.0,0.0
Tabaí,RS,-29.643658799999997,-51.6841395
Tabira,PE,-7.583661,-37.537735
Tabocas do Brejo Velho,BA,-12.702634,-44.007449
Taboleiro Grande,RN,-5.91948,-38.036693
Taboão da Serra,SP,-23.601944,-46.752778
Tabuleiro,MG,-21.358889,-43.247222
Tabuleiro do Norte,CE,-5.243526999999999,-38.128175
Tacaimbó,PE,-8.308672999999999,-36.300035
Tacaratu,PE,-9.097976,-38.150401
Taciba,SP,-22.386577,-51.288221
Tacima,PB,-6.489807,-35.635681
Tacuru,MS,-23.635954,-55.014137
Taguatinga,TO,-12.40263,-46.436966999999996
Taguaí,SP,-23.445242,-49.402377
Taiaçu,SP,-21.143144,-48.511203
Tailândia,PA,-2.9363553,-48.9519879
Taiobeiras,MG,-15.808056,-42.232778
Taipas do Tocantins,TO,-12.187341,-46.979681
Taipu,RN,-5.6305760000000005,-35.5918
Taió,SC,-27.121001,-49.994184000000004
Taiúva,SP,-21.122332999999998,-48.452816
Talismã,TO,-12.794879,-49.089582
Tamandaré,PE,0.0,0.0
Tamarana,PR,-23.7223793,-51.093601299999996
Tambaú,SP,-21.702920000000002,-47.270344
Tamboara,PR,-23.203557999999997,-52.474272
Tamboril,CE,0.0,0.0
Tamboril do Piauí,PI,-8.409369,-42.921107
Tanabi,SP,-20.6251635,-49.651987899999995
Tangará,RN,0.0,0.0
Tangará,SC,-27.09957600000001,-51.247253
Tangará da Serra,MT,-14.621390300000002,-57.49072679999999
Tanguá,RJ,-22.73657900000001,-42.7211825
Tanhaçu,BA,-14.019662,-41.24727100000001
Tanque Novo,BA,-13.548509,-42.493412
Tanque d'Arca,AL,0.0,0.0
Tanque do Piauí,PI,-6.5960300000000025,-42.278627
Tanquinho,BA,-11.967965,-39.103312
Taparuba,MG,-19.7586,-41.6156
Tapauá,AM,-5.623228299999999,-63.1879157
Tapejara,RS,-28.065242699999995,-52.0096588
Tapejara,PR,0.0,0.0
Tapera,RS,-28.6262957,-52.8680873
Taperoá,BA,0.0,0.0
Taperoá,PB,0.0,0.0
Tapes,RS,-30.674772100000002,-51.3986199
Tapira,PR,0.0,0.0
Tapira,MG,0.0,0.0
Tapiramutá,BA,-11.847480000000001,-40.792656
Tapiratiba,SP,0.0,0.0
Tapiraí,MG,0.0,0.0
Tapiraí,SP,0.0,0.0
Tapurah,MT,-12.742385,-56.512037
Taquara,RS,-29.6504709,-50.7752779
Taquaral,SP,0.0,0.0
Taquaral de Goiás,GO,-16.0520569,-49.6038591
Taquarana,AL,-9.64529,-36.492844
Taquaraçu de Minas,MG,-19.669445,-43.687777000000004
Taquari,RS,-29.79433,-51.865346
Taquaritinga,SP,-21.404861,-48.510345
Taquaritinga do Norte,PE,-7.894457000000001,-36.042265
Taquarituba,SP,-23.530708999999998,-49.240953999999995
Taquarivaí,SP,-23.921116,-48.694769
Taquarussu,MS,-22.489797,-53.351891
Taquaruçu do Sul,RS,-27.400456199999997,-53.470247
Tarabai,SP,-22.301612,-51.562133
Tarauacá,AC,-8.1608981,-70.7662092
Tarrafas,CE,-6.678375999999999,-39.753048
Tartarugalzinho,AP,0.0,0.0
Tarumirim,MG,-19.281389,-42.006111
Tarumã,SP,0.0,0.0
Tasso Fragoso,MA,-8.466203,-45.753646999999994
Tatuí,SP,-23.348731,-47.84612
Taubaté,SP,-23.0255913,-45.55124770000001
Tauá,CE,-5.985853,-40.296802
Tavares,RS,-31.2885398,-51.0885114
Tavares,PB,0.0,0.0
Tefé,AM,0.0,0.0
Teixeira,PB,-7.221036,-37.252477
Teixeira Soares,PR,-25.3701,-50.457072
Teixeira de Freitas,BA,-17.538028100000002,-39.73653710000001
Teixeiras,MG,-20.651667,-42.856111
Teixeirópolis,RO,-10.905600999999999,-62.24199300000001
Tejupá,SP,-23.342457999999997,-49.372244
Tejuçuoca,CE,-3.988307,-39.579865999999996
Telha,SE,-10.206424,-36.881778000000004
Telêmaco Borba,PR,-24.32452,-50.617585
Tenente Ananias,RN,-6.458229,-38.181981
Tenente Laurentino Cruz,RN,-6.137797,-36.713515
Tenente Portela,RS,-27.371058,-53.758483999999996
Tenório,PB,-6.9385460000000005,-36.627336
Teodoro Sampaio,BA,0.0,0.0
Teodoro Sampaio,SP,0.0,0.0
Teofilândia,BA,-11.482719,-38.991264
Teolândia,BA,-13.589639000000002,-39.483986
Teotônio Vilela,AL,-9.9081255,-36.3565601
Terenos,MS,-20.437845000000006,-54.86474200000001
Teresina,PI,-5.0896402830000005,-42.809588
Teresina de Goiás,GO,-13.7800559,-47.26589600000001
Teresópolis,RJ,-22.4164578,-42.975194
Terezinha,PE,-9.056208,-36.627235999999996
Terezópolis de Goiás,GO,-16.4837865,-49.0949299
Terra Alta,PA,-1.0397924,-47.909159499999994
Terra Boa,PR,-23.768329,-52.44700200000001
Terra Nova,PE,0.0,0.0
Terra Nova,BA,0.0,0.0
Terra Nova do Norte,MT,-10.606174000000001,-55.11099399999999
Terra Rica,PR,-22.711101,-52.61878000000001
Terra Roxa,PR,0.0,0.0
Terra Roxa,SP,0.0,0.0
Terra Santa,PA,-2.104435,-56.487653
Terra de Areia,RS,-29.578198999999998,-50.06439
Tesouro,MT,-16.080932,-53.559031999999995
Teutônia,RS,-29.448204999999998,-51.804375
Teófilo Otoni,MG,-17.857778,-41.506111
Theobroma,RO,-10.231448,-62.34464200000001
Tianguá,CE,-3.7296449999999997,-40.992286
Tibagi,PR,-24.515316000000002,-50.417587
Tibau,RN,-4.837292,-37.255358
Tibau do Sul,RN,-6.1869477,-35.093411700000004
Tietê,SP,-23.110098,-47.71637800000001
Tigrinhos,SC,-26.687797800000002,-53.1542356
Tijucas,SC,-27.239403999999997,-48.6353696
Tijucas do Sul,PR,-25.925018899999998,-49.1846812
Timbaúba,PE,-7.504835000000001,-35.311884
Timbaúba dos Batistas,RN,-6.457678,-37.274519
Timbiras,MA,-4.255971,-43.931956
Timburi,SP,-23.205674,-49.609583
Timbé do Sul,SC,-28.828749,-49.842048
Timbó,SC,-26.828273699999997,-49.270641
Timbó Grande,SC,-26.612671000000002,-50.66072
Timon,MA,-5.0931,-42.8368
Timóteo,MG,-19.581667000000003,-42.644444
Tio Hugo,RS,-28.592644,-52.610135
Tiradentes,MG,0.0,0.0
Tiradentes do Sul,RS,-27.402229,-54.08136700000001
Tiros,MG,-19.003889,-45.963611
Tobias Barreto,SE,-11.187584300000001,-38.0089042
Tocantins,MG,0.0,0.0
Tocantinópolis,TO,-6.3244739999999995,-47.4224
Tocantínia,TO,-9.563198,-48.374103999999996
Tocos do Moji,MG,-22.3706,-46.0953
Toledo,PR,-24.7271,-53.7352
Toledo,MG,0.0,0.0
Tomar do Geru,SE,-11.369391,-37.843338
Tomazina,PR,-23.77962,-49.949948
Tombos,MG,-20.910556,-42.026389
Tomé-Açu,PA,-2.418028,-48.1541001
Tonantins,AM,-2.865825,-67.791904
Toritama,PE,-8.009546,-36.063659
Torixoréu,MT,-16.200591,-52.557097
Toropi,RS,-29.478246000000002,-54.224398
Torre de Pedra,SP,-23.246173000000002,-48.195507
Torres,RS,-29.33498284,-49.73374144
Torrinha,SP,-22.423721,-48.173140000000004
Touros,RN,-5.1996163,-35.45857789999999
Trabiju,SP,-22.038783,-48.334168
Tracuateua,PA,-1.0765338,-46.90308220000001
Tracunhaém,PE,-7.8022839999999976,-35.23142100000001
Traipu,AL,-9.962625,-37.007119
Trairi,CE,0.0,0.0
Trairão,PA,-4.573474,-55.942859
Trajano de Moraes,RJ,-22.063093600000002,-42.06641079999999
Tramandaí,RS,-29.9857151,-50.1317739
Travesseiro,RS,-29.297662,-52.053228000000004
Tremedal,BA,-14.973625,-41.414198
Tremembé,SP,-22.95714,-45.547526
Treviso,SC,-28.509660999999998,-49.463367
Treze Tílias,SC,-27.002603999999998,-51.408444
Treze de Maio,SC,-28.553662,-49.156535
Trindade,PE,-16.651545300000002,-49.4932195
Trindade,GO,-16.6516,-49.4933
Trindade do Sul,RS,-27.523896,-52.89559300000001
Triunfo,PE,0.0,0.0
Triunfo,RS,-29.937268,-51.7187396
Triunfo,PB,0.0,0.0
Triunfo Potiguar,RN,-5.8658594000000015,-37.1842464
Trizidela do Vale,MA,-4.590105,-44.601285
Trombas,GO,-13.5078899,-48.74171
Trombudo Central,SC,-27.284193100000003,-49.7895669
Três Arroios,RS,-27.500272999999996,-52.144753
Três Barras,SC,-26.105632,-50.319691999999996
Três Barras do Paraná,PR,-25.418599,-53.1833622
Três Cachoeiras,RS,-29.448660999999998,-49.927514
Três Corações,MG,-21.696666,-45.25333300000001
Três Coroas,RS,-29.513719000000002,-50.773869
Três Forquilhas,RS,-29.538420000000002,-50.070771
Três Fronteiras,SP,-20.234354999999997,-50.890528
Três Lagoas,MS,0.0,0.0
Três Marias,MG,0.0,0.0
Três Palmeiras,RS,-27.613889,-52.843718
Três Passos,RS,-27.45547100000001,-53.92963100000001
Três Pontas,MG,-21.366949899999998,-45.51250170000001
Três Ranchos,GO,-18.3538969,-47.77597700000001
Três Rios,RJ,-22.1167133,-43.2092069
Três de Maio,RS,-27.780037,-54.235709
Tubarão,SC,-28.471309899999998,-49.0143711
Tucano,BA,-10.958388000000001,-38.789407000000004
Tucumã,PA,-6.746874000000001,-51.162613
Tucunduva,RS,-27.657291999999998,-54.44388000000001
Tucuruí,PA,-3.7657019,-49.6773359
Tufilândia,MA,-3.67355,-45.623781
Tuiuti,SP,-22.819323999999998,-46.693746000000004
Tumiritinga,MG,-18.977223000000002,-41.6475
Tunas,RS,-29.103944,-52.953843000000006
Tunas do Paraná,PR,-24.973084,-49.087889000000004
Tuneiras do Oeste,PR,-23.864798,-52.876874
Tuntum,MA,-5.254761,-44.644366999999995
Tunápolis,SC,-26.96810300000001,-53.641725
Tupaciguara,MG,-18.592776999999998,-48.704444
Tupanatinga,PE,-8.747983999999999,-37.344532
Tupanci do Sul,RS,-27.924084999999998,-51.538283
Tupanciretã,RS,-29.085775,-53.844469
Tupandi,RS,-29.477185,-51.417358
Tuparendi,RS,-27.762299199999998,-54.482932299999995
Tuparetama,PE,-7.592316999999999,-37.305768
Tupi Paulista,SP,-21.382455,-51.575004
Tupirama,TO,-8.971675999999997,-48.188324
Tupiratins,TO,-8.393880000000001,-48.127744
Tupã,SP,-21.933528,-50.519113
Tupãssi,PR,-24.587887,-53.51051
Turiaçu,MA,-1.6710652,-45.3684095
Turilândia,MA,-2.2217488,-45.3056158
Turiúba,SP,-20.942757999999998,-50.11349000000001
Turmalina,SP,0.0,0.0
Turmalina,MG,0.0,0.0
Tururu,CE,-3.584132,-39.429656
Turuçu,RS,-31.417284000000002,-52.170590000000004
Turvelândia,GO,-17.850214899999994,-50.3023761
Turvo,PR,0.0,0.0
Turvo,SC,-28.9303466,-49.686011
Turvolândia,MG,-21.875556,-45.786944
Turvânia,GO,-16.6125349,-50.1368941
Tutóia,MA,-2.761413,-42.275531
Uarini,AM,-2.9960869999999997,-65.113298
Uauá,BA,-9.833247,-39.479396
Ubaitaba,BA,-14.312023000000002,-39.3218124
Ubajara,CE,-3.854479,-40.920437
Ubaporanga,MG,-19.635555,-42.105556
Ubarana,SP,-21.164965,-49.719765
Ubatuba,SP,-23.433162,-45.083415
Ubatã,BA,-14.206335999999999,-39.520696
Ubaí,MG,-16.285555,-44.779167
Ubaíra,BA,-13.271414000000002,-39.665991
Uberaba,MG,-19.7511,-47.9368
Uberlândia,MG,-18.9188889,-48.276945
Ubirajara,SP,-22.527207999999998,-49.66126
Ubiratã,PR,-24.539292,-52.986484999999995
Ubiretama,RS,-28.040384999999997,-54.685952
Ubá,MG,-21.12,-42.942777
Uchoa,SP,-20.951106,-49.171295
Uibaí,BA,-11.33942,-42.135381
Uiramutã,RO,4.603144,-60.181464
Uirapuru,GO,-14.2835379,-49.92006110000001
Uiraúna,PB,-6.5150440000000005,-38.412754
Ulianópolis,PA,-3.7493722999999997,-47.499604299999994
Umari,CE,0.0,0.0
Umarizal,RN,-5.982379,-37.818031
Umbaúba,SE,-11.380921,-37.662347
Umburanas,BA,0.0,0.0
Umburatiba,MG,-17.254722,-40.573056
Umbuzeiro,PB,-7.6781130000000015,-35657.0
Umirim,CE,-3.6770029,-39.3493481
Umuarama,PR,-23.765634,-53.32011
Una,BA,-15.279076000000002,-39.076507
Unaí,MG,-16.3579,-46.90600000000001
Uniflor,PR,-23.08683,-52.157307
Unistalda,RS,-29.039953000000004,-55.15173100000001
União,PI,0.0,0.0
União Paulista,SP,-20.886226999999998,-49.902509
União da Serra,RS,-28.783285,-52.023783
União da Vitória,PR,-26.227319,-51.0873131
União de Minas,MG,-19.5306,-50335.0
União do Oeste,SC,-26.762040000000002,-52.854123
União do Sul,MT,-11.530776,-54.361637
União dos Palmares,AL,-9.157680699999998,-36.0342251
Upanema,RN,-5.637611,-37.263484999999996
Urandi,BA,-14.767798999999998,-42.649766
Uraí,PR,-23.199997,-50.793873
Urbano Santos,MA,-3.2064169999999996,-43.387838
Uru,SP,-21.786641,-49.284846
Uruana,GO,-15.4993229,-49.6861371
Uruana de Minas,MG,-16.0628,-46.2556
Uruará,PA,-3.715189,-53.73964399999999
Uruaçu,GO,-14.5241612,-49.1513477
Urubici,SC,-28.015663,-49.592546999999996
Uruburetama,CE,-3.623165,-39.510677
Urucará,AM,-2.5293639999999997,-57.753797
Urucuia,MG,-16.132223,-45.743055
Urucurituba,AM,-3.128412,-58.149637
Urucânia,MG,-20.350832999999998,-42.739444
Uruguaiana,RS,-29.76736682,-57.05771864
Uruoca,CE,-3.3081940000000003,-40.56276
Urupema,SC,-27.955674,-49.872882000000004
Urupá,RO,-11.126123,-62.36389499999999
Urupês,SP,-21.203207,-49.293103
Urussanga,SC,-28.518349100000005,-49.3235123
Urutaí,GO,-17.4650969,-48.201481099999995
Uruçuca,BA,-14.596267999999998,-39.285084999999995
Uruçuí,PI,-7.239439,-44.557683000000004
Urânia,SP,0.0,0.0
Utinga,BA,-12.078277,-41.095432
Vacaria,RS,-28.51355897,-50.93412177
Vale Real,RS,-29.391944,-51.255859
Vale Verde,RS,-29.786445,-52.185747
Vale de São Domingos,MT,0.0,0.0
Vale do Anari,RO,-9.862155,-62.187649
Vale do Paraíso,RO,-10.432647,-62.130777
Vale do Sol,RS,-29.596724,-52.683901
Valente,BA,-11.406233,-39.45695300000001
Valentim Gentil,SP,-20.421681,-50.088928
Valença,BA,0.0,0.0
Valença,RJ,-22.24610280000001,-43.6996917
Valença do Piauí,PI,-6.403013,-41.737497999999995
Valinhos,SP,-22.9706,-46.9958
